TK,LOCALITY,bandavedailycbu,totaconsumption,totaldays,average_daily_consumption,totalparoxes,YYYYMM
15232,ΠΑΤΗΜΑ,Κλάση Β,6,44,0.1,2,Jan-23
15232,ΧΑΛΑΝΔΡΙ,Κλάση A,2518,71595,0.0,2655,Jan-23
15232,ΧΑΛΑΝΔΡΙ,Κλάση Β,38244,144936,0.3,5214,Jan-23
15232,ΧΑΛΑΝΔΡΙ,Κλάση Γ,15292,23939,0.6,976,Jan-23
15232,ΧΑΛΑΝΔΡΙ,Κλάση Δ,6859,3790,1.8,159,Jan-23
15232,ΧΑΛΑΝΔΡΙ,Κλάση Ε,5662,473,12.0,19,Jan-23
15233,ΠΟΛΥΔΡΟΣΟ,Κλάση A,419,11529,0.0,449,Jan-23
15233,ΠΟΛΥΔΡΟΣΟ,Κλάση Β,10322,37487,0.3,1319,Jan-23
15233,ΠΟΛΥΔΡΟΣΟ,Κλάση Γ,3775,5902,0.6,224,Jan-23
15233,ΠΟΛΥΔΡΟΣΟ,Κλάση Δ,609,428,1.4,21,Jan-23
15233,ΠΟΛΥΔΡΟΣΟ,Κλάση Ε,683,80,8.5,3,Jan-23
15233,ΧΑΛΑΝΔΡΙ,Κλάση A,2295,66247,0.0,2461,Jan-23
15233,ΧΑΛΑΝΔΡΙ,Κλάση Β,36096,135332,0.3,4844,Jan-23
15233,ΧΑΛΑΝΔΡΙ,Κλάση Γ,13330,20999,0.6,854,Jan-23
15233,ΧΑΛΑΝΔΡΙ,Κλάση Δ,6028,3204,1.9,135,Jan-23
15233,ΧΑΛΑΝΔΡΙ,Κλάση Ε,1289,149,8.7,6,Jan-23
15234,ΤΟΥΦΑ,Κλάση A,127,3282,0.0,125,Jan-23
15234,ΤΟΥΦΑ,Κλάση Β,2629,9713,0.3,337,Jan-23
15234,ΤΟΥΦΑ,Κλάση Γ,658,1010,0.7,39,Jan-23
15234,ΤΟΥΦΑ,Κλάση Δ,112,95,1.2,4,Jan-23
15234,ΧΑΛΑΝΔΡΙ,Κλάση A,3380,97764,0.0,3703,Jan-23
15234,ΧΑΛΑΝΔΡΙ,Κλάση Β,66397,246051,0.3,8694,Jan-23
15234,ΧΑΛΑΝΔΡΙ,Κλάση Γ,22700,36682,0.6,1458,Jan-23
15234,ΧΑΛΑΝΔΡΙ,Κλάση Δ,5855,3635,1.6,147,Jan-23
15234,ΧΑΛΑΝΔΡΙ,Κλάση Ε,2145,217,9.9,7,Jan-23
15235,ΒΡΙΛΗΣΣΙΑ,Κλάση A,132,4189,0.0,140,Jan-23
15235,ΒΡΙΛΗΣΣΙΑ,Κλάση Β,1361,5173,0.3,168,Jan-23
15235,ΒΡΙΛΗΣΣΙΑ,Κλάση Γ,1003,1577,0.6,51,Jan-23
15235,ΒΡΙΛΗΣΣΙΑ,Κλάση Δ,732,407,1.8,14,Jan-23
15235,ΠΑΤΗΜΑ,Κλάση Β,60,173,0.4,6,Jan-23
15235,ΠΑΤΗΜΑ,Κλάση Γ,21,39,0.5,3,Jan-23
15235,ΧΑΛΑΝΔΡΙ,Κλάση Β,42,180,0.2,6,Jan-23
15236,ΚΑΛΛΙΘΕΑ,Κλάση A,1,279,0.0,9,Jan-23
15236,ΚΑΛΛΙΘΕΑ,Κλάση Β,120,372,0.3,12,Jan-23
15236,ΚΑΛΛΙΘΕΑ,Κλάση Γ,146,248,0.6,8,Jan-23
15236,ΚΡΑΣΣΑΣ,Κλάση A,3,155,0.0,5,Jan-23
15236,ΚΡΑΣΣΑΣ,Κλάση Β,22,62,0.4,2,Jan-23
15236,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση A,482,19410,0.0,627,Jan-23
15236,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση Β,14871,49955,0.3,1612,Jan-23
15236,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση Γ,11365,17498,0.7,565,Jan-23
15236,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση Δ,1936,1395,1.4,45,Jan-23
15236,ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ,Κλάση A,42,2914,0.0,94,Jan-23
15236,ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ,Κλάση Β,598,2077,0.3,67,Jan-23
15236,ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ,Κλάση Γ,483,713,0.7,23,Jan-23
15236,ΟΙΚ. ΑΓ .ΔΗΜΗΤΡΙΟΥ,Κλάση Δ,218,124,1.8,4,Jan-23
15236,ΠΑΛΑΙΑ ΠΕΝΤΕΛΗ,Κλάση Β,8,62,0.1,2,Jan-23
15236,ΠΕΝΤΕΛΗ,Κλάση A,365,15191,0.0,494,Jan-23
15236,ΠΕΝΤΕΛΗ,Κλάση Β,10134,34228,0.3,1105,Jan-23
15236,ΠΕΝΤΕΛΗ,Κλάση Γ,9170,13975,0.7,451,Jan-23
15236,ΠΕΝΤΕΛΗ,Κλάση Δ,4902,2827,1.7,92,Jan-23
15236,ΠΕΝΤΕΛΗ,Κλάση Ε,5209,155,33.6,5,Jan-23
15237,ΦΙΛΟΘΕΗ,Κλάση A,519,19237,0.0,2370,Jan-23
15237,ΦΙΛΟΘΕΗ,Κλάση Β,12094,41491,0.3,1342,Jan-23
15237,ΦΙΛΟΘΕΗ,Κλάση Γ,10939,16360,0.7,532,Jan-23
15237,ΦΙΛΟΘΕΗ,Κλάση Δ,7853,4953,1.6,161,Jan-23
15237,ΦΙΛΟΘΕΗ,Κλάση Ε,478,70,6.8,3,Jan-23
15238,ΠΑΤΗΜΑ,Κλάση A,762,24780,0.0,955,Jan-23
15238,ΠΑΤΗΜΑ,Κλάση Β,22584,74956,0.3,2676,Jan-23
15238,ΠΑΤΗΜΑ,Κλάση Γ,16009,24904,0.6,945,Jan-23
15238,ΠΑΤΗΜΑ,Κλάση Δ,3134,2007,1.6,84,Jan-23
15238,ΠΑΤΗΜΑ,Κλάση Ε,1663,185,9.0,9,Jan-23
15239,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση A,87,2883,0.0,93,Jan-23
15239,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση Β,2977,10013,0.3,323,Jan-23
15239,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση Γ,1895,2976,0.6,96,Jan-23
15239,ΝΕΑ ΠΕΝΤΕΛΗ,Κλάση Δ,498,372,1.3,12,Jan-23
15341,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση A,1755,52996,0.0,1718,Jan-23
15341,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Β,38070,140483,0.3,4533,Jan-23
15341,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Γ,13567,21938,0.6,708,Jan-23
15341,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Δ,3511,2303,1.5,75,Jan-23
15341,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Ε,2588,93,27.8,3,Jan-23
15341,ΝΕΑ ΖΩΗ,Κλάση A,662,21479,0.0,696,Jan-23
15341,ΝΕΑ ΖΩΗ,Κλάση Β,16012,59492,0.3,1921,Jan-23
15341,ΝΕΑ ΖΩΗ,Κλάση Γ,5439,8791,0.6,284,Jan-23
15341,ΝΕΑ ΖΩΗ,Κλάση Δ,1027,678,1.5,22,Jan-23
15341,ΤΣΑΚΟΣ,Κλάση A,622,18105,0.0,585,Jan-23
15341,ΤΣΑΚΟΣ,Κλάση Β,13419,48483,0.3,1564,Jan-23
15341,ΤΣΑΚΟΣ,Κλάση Γ,5821,9362,0.6,302,Jan-23
15341,ΤΣΑΚΟΣ,Κλάση Δ,693,465,1.5,15,Jan-23
15342,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση A,2457,75003,0.0,2423,Jan-23
15342,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Β,45185,166737,0.3,5381,Jan-23
15342,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Γ,16838,26907,0.6,869,Jan-23
15342,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Δ,7448,4339,1.7,140,Jan-23
15342,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Ε,3104,186,16.7,6,Jan-23
15343,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση A,599,19559,0.0,633,Jan-23
15343,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Β,10057,36105,0.3,1165,Jan-23
15343,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Γ,5165,8290,0.6,268,Jan-23
15343,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Δ,852,434,2.0,14,Jan-23
15343,ΑΓ. ΠΑΡΑΣΚΕΥΗ,Κλάση Ε,734,93,7.9,3,Jan-23
15343,ΚΟΝΤΟΠΕΥΚΟ,Κλάση A,1418,43084,0.0,1404,Jan-23
15343,ΚΟΝΤΟΠΕΥΚΟ,Κλάση Β,32449,116743,0.3,3769,Jan-23
15343,ΚΟΝΤΟΠΕΥΚΟ,Κλάση Γ,12914,20681,0.6,669,Jan-23
15343,ΚΟΝΤΟΠΕΥΚΟ,Κλάση Δ,1374,990,1.4,32,Jan-23
15343,ΠΑΡΑΔΕΙΣΟΣ,Κλάση A,740,21978,0.0,713,Jan-23
15343,ΠΑΡΑΔΕΙΣΟΣ,Κλάση Β,17677,62557,0.3,2019,Jan-23
15343,ΠΑΡΑΔΕΙΣΟΣ,Κλάση Γ,7597,12147,0.6,392,Jan-23
15343,ΠΑΡΑΔΕΙΣΟΣ,Κλάση Δ,1191,782,1.5,27,Jan-23
15343,ΠΕΥΚΑΚΙΑ,Κλάση A,359,11702,0.0,379,Jan-23
15343,ΠΕΥΚΑΚΙΑ,Κλάση Β,9887,33457,0.3,1081,Jan-23
15343,ΠΕΥΚΑΚΙΑ,Κλάση Γ,6464,10205,0.6,330,Jan-23
15343,ΠΕΥΚΑΚΙΑ,Κλάση Δ,987,715,1.4,24,Jan-23
15343,ΠΕΥΚΑΚΙΑ,Κλάση Ε,1207,93,13.0,3,Jan-23
15343,ΣΤΑΥΡΟΣ,Κλάση A,15,372,0.0,12,Jan-23
15343,ΣΤΑΥΡΟΣ,Κλάση Β,225,837,0.3,27,Jan-23
15343,ΣΤΑΥΡΟΣ,Κλάση Γ,72,124,0.6,4,Jan-23
15344,ΑΡΤΕΜΙΣ ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,Κλάση A,0,0,0.0,2,Jan-23
15344,ΓΕΡΑΚΑΣ,Κλάση A,519,16149,0.0,531,Jan-23
15344,ΓΕΡΑΚΑΣ,Κλάση Β,8344,30270,0.3,978,Jan-23
15344,ΓΕΡΑΚΑΣ,Κλάση Γ,3315,5150,0.6,168,Jan-23
15344,ΓΕΡΑΚΑΣ,Κλάση Δ,1957,1116,1.8,36,Jan-23
15344,ΓΕΡΑΚΑΣ,Κλάση Ε,653,62,10.5,2,Jan-23
15351,ΚΑΝΤΖΑ,Κλάση A,570,20926,0.0,678,Jan-23
15351,ΚΑΝΤΖΑ,Κλάση Β,14959,52798,0.3,1704,Jan-23
15351,ΚΑΝΤΖΑ,Κλάση Γ,7287,11261,0.7,364,Jan-23
15351,ΚΑΝΤΖΑ,Κλάση Δ,1974,1194,1.7,39,Jan-23
15351,ΚΑΝΤΖΑ,Κλάση Ε,856,124,6.9,4,Jan-23
15351,ΠΑΛΛΗΝΗ,Κλάση A,1491,45056,0.0,1569,Jan-23
15351,ΠΑΛΛΗΝΗ,Κλάση Β,27377,99705,0.3,3218,Jan-23
15351,ΠΑΛΛΗΝΗ,Κλάση Γ,10114,16276,0.6,526,Jan-23
15351,ΠΑΛΛΗΝΗ,Κλάση Δ,2095,1364,1.5,44,Jan-23
15351,ΠΑΛΛΗΝΗ,Κλάση Ε,6231,186,33.5,6,Jan-23
15354,ΓΛΥΚΑ ΝΕΡΑ,Κλάση A,689,22161,0.0,724,Jan-23
15354,ΓΛΥΚΑ ΝΕΡΑ,Κλάση Β,15946,55540,0.3,1793,Jan-23
15354,ΓΛΥΚΑ ΝΕΡΑ,Κλάση Γ,6684,10685,0.6,347,Jan-23
15354,ΓΛΥΚΑ ΝΕΡΑ,Κλάση Δ,2077,1173,1.8,38,Jan-23
15354,ΠΑΙΑΝΙΑ,Κλάση A,0,31,0.0,7,Jan-23
15354,ΣΤΑΥΡΟΣ,Κλάση A,13,620,0.0,20,Jan-23
15354,ΣΤΑΥΡΟΣ,Κλάση Β,126,434,0.3,14,Jan-23
15354,ΣΤΑΥΡΟΣ,Κλάση Γ,76,124,0.6,4,Jan-23
15354,ΣΤΑΥΡΟΣ,Κλάση Δ,122,62,2.0,2,Jan-23
15451,ΑΣΥΡΜΑΤΟΣ,Κλάση A,1,62,0.0,2,Jan-23
15451,ΑΣΥΡΜΑΤΟΣ,Κλάση Β,18,62,0.3,2,Jan-23
15451,ΝΕΟ ΨΥΧΙΚΟ,Κλάση A,2144,64645,0.0,2401,Jan-23
15451,ΝΕΟ ΨΥΧΙΚΟ,Κλάση Β,35051,130474,0.3,4694,Jan-23
15451,ΝΕΟ ΨΥΧΙΚΟ,Κλάση Γ,15412,24383,0.6,985,Jan-23
15451,ΝΕΟ ΨΥΧΙΚΟ,Κλάση Δ,6297,3271,1.9,136,Jan-23
15451,ΝΕΟ ΨΥΧΙΚΟ,Κλάση Ε,8138,711,11.5,28,Jan-23
15452,ΨΥΧΙΚΟ,Κλάση A,1342,46355,0.0,1711,Jan-23
15452,ΨΥΧΙΚΟ,Κλάση Β,26420,93873,0.3,3574,Jan-23
15452,ΨΥΧΙΚΟ,Κλάση Γ,26446,39354,0.7,1686,Jan-23
15452,ΨΥΧΙΚΟ,Κλάση Δ,18480,11676,1.6,570,Jan-23
15452,ΨΥΧΙΚΟ,Κλάση Ε,8086,697,11.6,39,Jan-23
15561,ΧΟΛΑΡΓΟΣ,Κλάση A,2843,87268,0.0,2817,Jan-23
15561,ΧΟΛΑΡΓΟΣ,Κλάση Β,46175,175331,0.3,5657,Jan-23
15561,ΧΟΛΑΡΓΟΣ,Κλάση Γ,14542,23433,0.6,757,Jan-23
15561,ΧΟΛΑΡΓΟΣ,Κλάση Δ,5035,2790,1.8,91,Jan-23
15561,ΧΟΛΑΡΓΟΣ,Κλάση Ε,2433,282,8.6,10,Jan-23
15562,ΧΟΛΑΡΓΟΣ,Κλάση A,2540,78222,0.0,2526,Jan-23
15562,ΧΟΛΑΡΓΟΣ,Κλάση Β,53446,198441,0.3,6402,Jan-23
15562,ΧΟΛΑΡΓΟΣ,Κλάση Γ,17838,28616,0.6,924,Jan-23
15562,ΧΟΛΑΡΓΟΣ,Κλάση Δ,3057,1745,1.8,57,Jan-23
15562,ΧΟΛΑΡΓΟΣ,Κλάση Ε,4024,248,16.2,8,Jan-23
15669,ΠΑΠΑΓΟΣ,Κλάση A,1592,53727,0.0,1743,Jan-23
15669,ΠΑΠΑΓΟΣ,Κλάση Β,41717,145875,0.3,4708,Jan-23
15669,ΠΑΠΑΓΟΣ,Κλάση Γ,21978,34587,0.6,1116,Jan-23
15669,ΠΑΠΑΓΟΣ,Κλάση Δ,3147,2326,1.4,76,Jan-23
15669,ΠΑΠΑΓΟΣ,Κλάση Ε,3902,217,18.0,7,Jan-23
15771,ΖΩΓΡΑΦΟΥ,Κλάση A,5608,171173,0.0,5554,Jan-23
15771,ΖΩΓΡΑΦΟΥ,Κλάση Β,63207,264524,0.2,8560,Jan-23
15771,ΖΩΓΡΑΦΟΥ,Κλάση Γ,15247,24584,0.6,798,Jan-23
15771,ΖΩΓΡΑΦΟΥ,Κλάση Δ,3776,2057,1.8,67,Jan-23
15771,ΖΩΓΡΑΦΟΥ,Κλάση Ε,16814,93,180.8,3,Jan-23
15771,ΙΛΙΣΙΑ,Κλάση A,356,11169,0.0,376,Jan-23
15771,ΙΛΙΣΙΑ,Κλάση Β,3489,15212,0.2,513,Jan-23
15771,ΙΛΙΣΙΑ,Κλάση Γ,480,748,0.6,31,Jan-23
15771,ΙΛΙΣΙΑ,Κλάση Δ,302,117,2.6,4,Jan-23
15771,ΚΟΥΠΟΝΙΑ,Κλάση A,73,1830,0.0,60,Jan-23
15771,ΚΟΥΠΟΝΙΑ,Κλάση Β,811,3533,0.2,114,Jan-23
15771,ΚΟΥΠΟΝΙΑ,Κλάση Γ,195,310,0.6,10,Jan-23
15772,ΖΩΓΡΑΦΟΥ,Κλάση A,7402,208433,0.0,6732,Jan-23
15772,ΖΩΓΡΑΦΟΥ,Κλάση Β,92959,379707,0.2,12256,Jan-23
15772,ΖΩΓΡΑΦΟΥ,Κλάση Γ,21747,35366,0.6,1144,Jan-23
15772,ΖΩΓΡΑΦΟΥ,Κλάση Δ,3651,2083,1.8,68,Jan-23
15772,ΖΩΓΡΑΦΟΥ,Κλάση Ε,3196,217,14.7,7,Jan-23
15773,ΓΟΥΔΙ,Κλάση A,455,13326,0.0,473,Jan-23
15773,ΓΟΥΔΙ,Κλάση Β,4234,18005,0.2,631,Jan-23
15773,ΓΟΥΔΙ,Κλάση Γ,887,1365,0.7,54,Jan-23
15773,ΓΟΥΔΙ,Κλάση Δ,600,361,1.7,13,Jan-23
15773,ΓΟΥΔΙ,Κλάση Ε,306,44,7.0,2,Jan-23
15773,ΖΩΓΡΑΦΟΥ,Κλάση A,5144,155869,0.0,5035,Jan-23
15773,ΖΩΓΡΑΦΟΥ,Κλάση Β,59368,244820,0.2,7902,Jan-23
15773,ΖΩΓΡΑΦΟΥ,Κλάση Γ,13991,23168,0.6,748,Jan-23
15773,ΖΩΓΡΑΦΟΥ,Κλάση Δ,2856,1891,1.5,62,Jan-23
15773,ΖΩΓΡΑΦΟΥ,Κλάση Ε,7197,217,33.2,7,Jan-23
16121,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση A,116,3321,0.0,108,Jan-23
16121,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Β,1321,5638,0.2,182,Jan-23
16121,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Γ,319,527,0.6,17,Jan-23
16121,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Δ,116,62,1.9,2,Jan-23
16121,ΚΑΙΣΑΡΙΑΝΗ,Κλάση A,4335,132213,0.0,4269,Jan-23
16121,ΚΑΙΣΑΡΙΑΝΗ,Κλάση Β,53248,215301,0.3,6947,Jan-23
16121,ΚΑΙΣΑΡΙΑΝΗ,Κλάση Γ,12872,20975,0.6,678,Jan-23
16121,ΚΑΙΣΑΡΙΑΝΗ,Κλάση Δ,5090,2573,2.0,83,Jan-23
16121,ΚΑΙΣΑΡΙΑΝΗ,Κλάση Ε,5381,217,24.8,7,Jan-23
16121,ΠΑΓΚΡΑΤΙ,Κλάση A,418,13547,0.0,439,Jan-23
16121,ΠΑΓΚΡΑΤΙ,Κλάση Β,3967,16647,0.2,537,Jan-23
16121,ΠΑΓΚΡΑΤΙ,Κλάση Γ,882,1426,0.6,46,Jan-23
16121,ΠΑΓΚΡΑΤΙ,Κλάση Δ,304,155,2.0,5,Jan-23
16121,ΠΑΓΚΡΑΤΙ ΧΙΛΤΟΝ,Κλάση A,14,370,0.0,13,Jan-23
16121,ΠΑΓΚΡΑΤΙ ΧΙΛΤΟΝ,Κλάση Β,127,562,0.2,23,Jan-23
16121,ΠΑΓΚΡΑΤΙ ΧΙΛΤΟΝ,Κλάση Γ,149,215,0.7,7,Jan-23
16121,ΧΙΛΤΟΝ,Κλάση A,381,13534,0.0,437,Jan-23
16121,ΧΙΛΤΟΝ,Κλάση Β,4974,21235,0.2,685,Jan-23
16121,ΧΙΛΤΟΝ,Κλάση Γ,896,1488,0.6,48,Jan-23
16121,ΧΙΛΤΟΝ,Κλάση Δ,422,155,2.7,5,Jan-23
16121,ΧΙΛΤΟΝ,Κλάση Ε,1107,75,14.8,3,Jan-23
16122,ΚΑΙΣΑΡΙΑΝΗ,Κλάση A,1477,41788,0.0,1353,Jan-23
16122,ΚΑΙΣΑΡΙΑΝΗ,Κλάση Β,23509,88195,0.3,2845,Jan-23
16122,ΚΑΙΣΑΡΙΑΝΗ,Κλάση Γ,7697,12586,0.6,406,Jan-23
16122,ΚΑΙΣΑΡΙΑΝΗ,Κλάση Δ,1344,806,1.7,26,Jan-23
16231,ΑΝΑΛΗΨΗ,Κλάση A,1982,59853,0.0,1940,Jan-23
16231,ΑΝΑΛΗΨΗ,Κλάση Β,27874,108453,0.3,3502,Jan-23
16231,ΑΝΑΛΗΨΗ,Κλάση Γ,7985,13146,0.6,427,Jan-23
16231,ΑΝΑΛΗΨΗ,Κλάση Δ,1015,682,1.5,22,Jan-23
16231,ΒΥΡΩΝΑΣ,Κλάση A,2210,65873,0.0,2334,Jan-23
16231,ΒΥΡΩΝΑΣ,Κλάση Β,28672,111899,0.3,3613,Jan-23
16231,ΒΥΡΩΝΑΣ,Κλάση Γ,8696,14145,0.6,457,Jan-23
16231,ΒΥΡΩΝΑΣ,Κλάση Δ,1362,898,1.5,29,Jan-23
16231,ΒΥΡΩΝΑΣ,Κλάση Ε,246,37,6.7,2,Jan-23
16231,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση A,417,12744,0.0,414,Jan-23
16231,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Β,5672,22318,0.3,720,Jan-23
16231,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Γ,1418,2294,0.6,74,Jan-23
16231,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Δ,415,248,1.7,8,Jan-23
16231,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση A,328,10480,0.0,340,Jan-23
16231,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Β,5534,20506,0.3,662,Jan-23
16231,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Γ,1871,3052,0.6,99,Jan-23
16231,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Δ,86,62,1.4,2,Jan-23
16231,ΠΑΓΚΡΑΤΙ,Κλάση A,68,2232,0.0,72,Jan-23
16231,ΠΑΓΚΡΑΤΙ,Κλάση Β,628,2480,0.3,80,Jan-23
16231,ΠΑΓΚΡΑΤΙ,Κλάση Γ,150,248,0.6,8,Jan-23
16232,ΑΝΑΛΗΨΗ,Κλάση A,2,248,0.0,8,Jan-23
16232,ΑΝΑΛΗΨΗ,Κλάση Β,49,279,0.2,9,Jan-23
16232,ΑΝΑΛΗΨΗ,Κλάση Γ,59,93,0.6,3,Jan-23
16232,ΒΥΡΩΝΑΣ,Κλάση A,1644,51772,0.0,6900,Jan-23
16232,ΒΥΡΩΝΑΣ,Κλάση Β,24485,96109,0.3,3116,Jan-23
16232,ΒΥΡΩΝΑΣ,Κλάση Γ,7113,11804,0.6,387,Jan-23
16232,ΒΥΡΩΝΑΣ,Κλάση Δ,705,522,1.4,18,Jan-23
16232,ΒΥΡΩΝΑΣ,Κλάση Ε,433,55,7.9,2,Jan-23
16232,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση A,829,26306,0.0,1376,Jan-23
16232,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Β,15228,54522,0.3,1762,Jan-23
16232,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Γ,6019,9737,0.6,319,Jan-23
16232,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Δ,851,452,1.9,16,Jan-23
16232,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Ε,426,62,6.9,2,Jan-23
16232,ΠΑΓΚΡΑΤΙ,Κλάση A,102,3008,0.0,428,Jan-23
16232,ΠΑΓΚΡΑΤΙ,Κλάση Β,766,3285,0.2,106,Jan-23
16232,ΠΑΓΚΡΑΤΙ,Κλάση Γ,143,217,0.7,7,Jan-23
16233,ΑΝΑΛΗΨΗ,Κλάση A,20,558,0.0,18,Jan-23
16233,ΑΝΑΛΗΨΗ,Κλάση Β,275,930,0.3,30,Jan-23
16233,ΑΝΑΛΗΨΗ,Κλάση Γ,189,279,0.7,9,Jan-23
16233,ΑΝΑΛΗΨΗ,Κλάση Δ,168,93,1.8,3,Jan-23
16233,ΒΥΡΩΝΑΣ,Κλάση A,64,1984,0.0,65,Jan-23
16233,ΒΥΡΩΝΑΣ,Κλάση Β,1730,6200,0.3,200,Jan-23
16233,ΒΥΡΩΝΑΣ,Κλάση Γ,706,1116,0.6,36,Jan-23
16233,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση A,619,18775,0.0,617,Jan-23
16233,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Β,13322,48232,0.3,1559,Jan-23
16233,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Γ,5062,8067,0.6,262,Jan-23
16233,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Δ,1276,759,1.7,25,Jan-23
16233,ΖΩΟΔΟΧΟΥ ΠΗΓΗΣ,Κλάση Ε,1173,62,18.9,2,Jan-23
16233,ΚΑΡΕΑΣ,Κλάση A,743,25803,0.0,834,Jan-23
16233,ΚΑΡΕΑΣ,Κλάση Β,17403,62206,0.3,2007,Jan-23
16233,ΚΑΡΕΑΣ,Κλάση Γ,6421,10323,0.6,333,Jan-23
16233,ΚΑΡΕΑΣ,Κλάση Δ,1435,868,1.7,28,Jan-23
16233,ΚΑΡΕΑΣ,Κλάση Ε,3924,124,31.7,4,Jan-23
16233,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση A,81,3038,0.0,98,Jan-23
16233,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Β,2208,7626,0.3,246,Jan-23
16233,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Γ,914,1488,0.6,48,Jan-23
16233,ΜΕΤΑΜΟΡΦΩΣΗ,Κλάση Δ,285,186,1.5,6,Jan-23
16233,ΝΕΑ ΕΛΒΕΤΙΑ,Κλάση A,45,1181,0.0,40,Jan-23
16233,ΝΕΑ ΕΛΒΕΤΙΑ,Κλάση Β,1413,4820,0.3,156,Jan-23
16233,ΝΕΑ ΕΛΒΕΤΙΑ,Κλάση Γ,364,633,0.6,21,Jan-23
16233,ΝΕΑ ΕΛΒΕΤΙΑ,Κλάση Δ,158,124,1.3,4,Jan-23
16341,ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΣ,Κλάση A,2,60,0.0,2,Jan-23
16341,ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΣ,Κλάση Γ,42,60,0.7,2,Jan-23
16341,ΑΓ. ΜΑΡΙΝΑ,Κλάση A,0,81,0.0,3,Jan-23
16341,ΑΓ. ΜΑΡΙΝΑ,Κλάση Β,12,54,0.2,2,Jan-23
16341,ΑΣΤΥΝΟΜΙΚΑ,Κλάση A,0,62,0.0,35,Jan-23
16341,ΑΣΤΥΝΟΜΙΚΑ,Κλάση Β,30,124,0.2,4,Jan-23
16341,ΑΣΤΥΝΟΜΙΚΑ,Κλάση Δ,183,62,3.0,2,Jan-23
16341,ΗΛΙΟΥΠΟΛΗ,Κλάση A,1637,45222,0.0,2153,Jan-23
16341,ΗΛΙΟΥΠΟΛΗ,Κλάση Β,33450,121903,0.3,4210,Jan-23
16341,ΗΛΙΟΥΠΟΛΗ,Κλάση Γ,12294,19705,0.6,684,Jan-23
16341,ΗΛΙΟΥΠΟΛΗ,Κλάση Δ,3042,1761,1.7,63,Jan-23
16341,ΗΛΙΟΥΠΟΛΗ,Κλάση Ε,2472,144,17.2,5,Jan-23
16341,ΣΥΝ. ΤΥΠΟΓΡΑΦΩΝ,Κλάση A,74,1946,0.0,69,Jan-23
